"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-3.19361839781916,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-3.61888567600104,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-3.99300222748067,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-7.07376828111228,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-7.90818879425143,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-8.42661113392886,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-5.85925352409677,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-6.25598011570805,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-8.0048880980643,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-8.55676083247543,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-6.99370063224724,,
"B6BLTT02","Current account as a % of GDP, s.a.","HUN","Hungary","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-7.05546506470503,,
