"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,4.614648,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,4.642211,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,4.559571,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,1.248005,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,2.041604,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,3.56243,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,5.13565,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,3.493681,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,6.179604,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,7.034802,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,4.249645,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,2.820222,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,3.60696,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,5.016616,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.606637,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,1.390826,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,3.28257,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,3.844499,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,2.678677,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1971","1971","PC","Percentage","0","Units",,,4.649473,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1972","1972","PC","Percentage","0","Units",,,8.149746,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1973","1973","PC","Percentage","0","Units",,,7.788465,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1974","1974","PC","Percentage","0","Units",,,5.618786,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1975","1975","PC","Percentage","0","Units",,,0.542203,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1976","1976","PC","Percentage","0","Units",,,3.303792,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1977","1977","PC","Percentage","0","Units",,,2.838574,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1978","1978","PC","Percentage","0","Units",,,1.463003,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1979","1979","PC","Percentage","0","Units",,,0.041547,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1980","1980","PC","Percentage","0","Units",,,2.208728,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1981","1981","PC","Percentage","0","Units",,,-0.132469,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1982","1982","PC","Percentage","0","Units",,,1.246462,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1983","1983","PC","Percentage","0","Units",,,1.770116,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1984","1984","PC","Percentage","0","Units",,,1.784688,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1985","1985","PC","Percentage","0","Units",,,2.321436,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1986","1986","PC","Percentage","0","Units",,,3.253322,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1987","1987","PC","Percentage","0","Units",,,5.547123,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1988","1988","PC","Percentage","0","Units",,,5.094324,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1989","1989","PC","Percentage","0","Units",,,4.82703,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1990","1990","PC","Percentage","0","Units",,,3.781393,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1991","1991","PC","Percentage","0","Units",,,2.546001,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1992","1992","PC","Percentage","0","Units",,,0.929215,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1993","1993","PC","Percentage","0","Units",,,-1.031492,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1994","1994","PC","Percentage","0","Units",,,2.383195,"E","Estimated value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1995","1995","PC","Percentage","0","Units",,,2.757494,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,2.674784,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,3.689614,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,4.305978,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,4.484774,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,5.2891,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,4.001074,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,2.879876,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,3.187571,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,3.166747,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,3.723002,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,4.174123,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.768992,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,1.117687,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-3.573751,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,0.014064,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,-0.998765,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,-2.927751,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-1.705705,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,1.379997,,
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,3.432253,"P","Provisional value"
"ESP","Spain","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,3.274463,"P","Provisional value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1971","1971","PC","Percentage","0","Units",,,4.075443,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1972","1972","PC","Percentage","0","Units",,,3.200509,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1973","1973","PC","Percentage","0","Units",,,3.049908,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1974","1974","PC","Percentage","0","Units",,,1.454908,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1975","1975","PC","Percentage","0","Units",,,-7.283175,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1976","1976","PC","Percentage","0","Units",,,-1.403676,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1977","1977","PC","Percentage","0","Units",,,2.433652,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1978","1978","PC","Percentage","0","Units",,,0.409084,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1979","1979","PC","Percentage","0","Units",,,2.491512,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1980","1980","PC","Percentage","0","Units",,,4.601977,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1981","1981","PC","Percentage","0","Units",,,1.601336,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1982","1982","PC","Percentage","0","Units",,,-1.309417,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1983","1983","PC","Percentage","0","Units",,,0.639079,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1984","1984","PC","Percentage","0","Units",,,3.008456,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1985","1985","PC","Percentage","0","Units",,,3.673596,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1986","1986","PC","Percentage","0","Units",,,1.858633,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1987","1987","PC","Percentage","0","Units",,,1.585478,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1988","1988","PC","Percentage","0","Units",,,3.277596,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1989","1989","PC","Percentage","0","Units",,,4.330794,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1990","1990","PC","Percentage","0","Units",,,3.674626,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1991","1991","PC","Percentage","0","Units",,,-0.915817,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1992","1992","PC","Percentage","0","Units",,,-0.043733,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1993","1993","PC","Percentage","0","Units",,,-0.125984,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1994","1994","PC","Percentage","0","Units",,,1.269758,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1995","1995","PC","Percentage","0","Units",,,0.480866,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,0.540028,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,2.34015,,
"CHE","Switzerland","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,2.989892,,
